cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight,Category,Sub-Category
906,6033,Walker-Taylor,Automated uniform concept,700.0,700.0,successful,43,US,USD,2021-05-25 05:00:00,2021-09-11 05:00:00,False,True,theater,plays
3098,3599,"Harris, Medina and Mitchell",Enhanced regional flexibility,5200.0,5200.0,failed,19,US,USD,2021-01-02 06:00:00,2021-05-11 05:00:00,False,False,food,food trucks
1052,5566,Williams and Sons,Public-key bottom-line algorithm,140800.0,140800.0,failed,2108,CH,CHF,2020-07-12 05:00:00,2021-03-27 05:00:00,False,False,film & video,documentary
1073,1873,Ball-Fisher,Multi-layered intangible instruction set,6400.0,6400.0,successful,221,US,USD,2020-08-19 05:00:00,2021-01-28 06:00:00,False,True,theater,plays
1327,3904,"Page, Holt and Mack",Fundamental methodical emulation,92500.0,92500.0,failed,679,US,USD,2021-08-01 05:00:00,2021-10-14 05:00:00,False,True,games,video games
1849,4453,Landry Group,Expanded value-added hardware,59700.0,59700.0,successful,2805,CA,CAD,2020-12-17 06:00:00,2021-06-11 05:00:00,False,False,publishing,nonfiction
1550,5481,Buckley Group,Diverse high-level attitude,3200.0,3200.0,successful,68,US,USD,2020-11-29 06:00:00,2021-03-01 06:00:00,False,False,games,video games
2139,2987,Vincent PLC,Visionary 24hour analyzer,3200.0,3200.0,failed,36,DK,DKK,2021-08-13 05:00:00,2021-12-26 06:00:00,False,True,music,rock
2442,2431,Watson-Douglas,Centralized bandwidth-monitored leverage,9000.0,9000.0,successful,183,CA,CAD,2021-03-29 05:00:00,2021-11-27 06:00:00,False,False,music,rock
108,4158,"Jones, Casey and Jones",Ergonomic mission-critical moratorium,2300.0,2300.0,successful,133,US,USD,2020-12-06 06:00:00,2021-02-27 06:00:00,True,True,theater,plays
322,3753,Alvarez-Bauer,Front-line intermediate moderator,51300.0,51300.0,successful,2489,IT,EUR,2020-10-25 05:00:00,2021-04-24 05:00:00,False,True,publishing,nonfiction
2060,4391,Martinez LLC,Automated local secured line,700.0,700.0,successful,69,US,USD,2021-11-10 06:00:00,2022-01-12 06:00:00,False,True,theater,plays
589,2026,Buck-Khan,Integrated bandwidth-monitored alliance,8900.0,8900.0,failed,47,US,USD,2021-02-02 06:00:00,2021-09-26 05:00:00,True,False,games,video games
198,4547,"Valdez, Williams and Meyer",Cross-group heuristic forecast,1500.0,1500.0,successful,279,GB,GBP,2021-02-13 06:00:00,2021-12-04 06:00:00,False,True,music,rock
1485,2798,Alvarez-Andrews,Extended impactful secured line,4900.0,4900.0,successful,210,US,USD,2021-01-08 06:00:00,2021-11-09 06:00:00,False,False,film & video,documentary
2136,4732,Stewart and Sons,Distributed optimizing protocol,54000.0,54000.0,successful,2100,US,USD,2020-02-17 06:00:00,2021-01-07 06:00:00,False,False,music,rock
3200,5126,Dyer Inc,Secured well-modulated system engine,4100.0,4100.0,successful,252,US,USD,2021-01-01 06:00:00,2021-04-05 05:00:00,True,True,music,rock
2693,5151,"Anderson, Williams and Cox",Streamlined national benchmark,85000.0,85000.0,successful,1280,US,USD,2020-07-21 05:00:00,2021-03-11 06:00:00,False,True,publishing,nonfiction
1335,2134,Solomon PLC,Open-architected 24/7 infrastructure,3600.0,3600.0,successful,157,GB,GBP,2020-05-31 05:00:00,2021-05-13 05:00:00,False,False,film & video,shorts
1171,5786,Miller-Hubbard,Digitized 6thgeneration Local Area Network,2800.0,2800.0,successful,194,US,USD,2021-01-30 06:00:00,2021-09-14 05:00:00,False,True,theater,plays
1935,5515,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300.0,2300.0,successful,82,AU,AUD,2020-09-30 05:00:00,2021-03-29 05:00:00,False,True,film & video,drama
1097,4530,"Munoz, Cherry and Bell",Cross-platform reciprocal budgetary management,7100.0,7100.0,failed,70,US,USD,2021-02-12 06:00:00,2021-06-29 05:00:00,False,False,theater,plays
1307,4088,Baker-Higgins,Vision-oriented scalable portal,9600.0,9600.0,failed,154,US,USD,2020-12-17 06:00:00,2021-07-16 05:00:00,False,False,theater,plays
1300,3667,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600.0,121600.0,failed,22,US,USD,2021-09-29 05:00:00,2021-11-21 06:00:00,False,False,theater,plays
2587,3286,Ward PLC,Front-line bottom-line Graphic Interface,97100.0,97100.0,successful,4233,US,USD,2020-05-05 05:00:00,2021-03-12 06:00:00,False,False,photography,photography books
964,4804,"Bradley, Beck and Mayo",Synergized fault-tolerant hierarchy,43200.0,43200.0,successful,1297,DK,DKK,2020-10-28 05:00:00,2021-08-14 05:00:00,True,False,publishing,translations
1093,5768,"Levine, Martin and Hernandez",Expanded asynchronous groupware,6800.0,6800.0,successful,165,DK,DKK,2021-02-01 06:00:00,2021-05-29 05:00:00,False,False,publishing,translations
1199,6098,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300.0,7300.0,successful,119,US,USD,2021-06-15 05:00:00,2021-07-20 05:00:00,False,False,theater,plays
2259,2508,"Hodges, Smith and Kelly",Future-proofed 24hour model,86200.0,86200.0,failed,1758,US,USD,2020-05-06 05:00:00,2021-02-09 06:00:00,False,False,technology,web
1169,5779,Macias Inc,Optimized didactic intranet,8100.0,8100.0,failed,94,US,USD,2020-09-02 05:00:00,2021-08-06 05:00:00,False,False,music,indie rock
2575,1717,Cook-Ortiz,Right-sized dedicated standardization,17700.0,17700.0,successful,1797,US,USD,2021-06-11 05:00:00,2021-08-22 05:00:00,False,False,music,jazz
1889,3368,Jordan-Fischer,Vision-oriented high-level extranet,6400.0,6400.0,successful,261,US,USD,2021-03-23 05:00:00,2021-09-23 05:00:00,False,False,theater,plays
2267,4265,Pierce-Ramirez,Organized scalable initiative,7700.0,7700.0,successful,157,US,USD,2021-09-19 05:00:00,2021-11-01 05:00:00,False,True,film & video,documentary
78,4455,Howell and Sons,Enhanced regional moderator,116300.0,116300.0,successful,3533,US,USD,2021-05-10 05:00:00,2021-11-19 06:00:00,False,True,theater,plays
55,2940,"Garcia, Dunn and Richardson",Automated even-keeled emulation,9100.0,9100.0,successful,155,US,USD,2020-10-11 05:00:00,2021-03-10 06:00:00,False,False,technology,web
725,6144,Lawson and Sons,Reverse-engineered multi-tasking product,1500.0,1500.0,successful,132,IT,EUR,2021-03-21 05:00:00,2021-05-25 05:00:00,False,False,technology,wearables
1927,3657,Porter-Hicks,De-engineered next generation parallelism,8800.0,8800.0,failed,33,US,USD,2021-02-22 06:00:00,2021-06-21 05:00:00,False,False,photography,photography books
398,1537,Rodriguez-Hansen,Intuitive cohesive groupware,8800.0,8800.0,canceled,94,US,USD,2021-09-15 05:00:00,2021-10-26 05:00:00,False,False,film & video,documentary
2554,2116,Williams LLC,Up-sized high-level access,69900.0,69900.0,successful,1354,GB,GBP,2021-11-17 06:00:00,2021-11-28 06:00:00,False,False,technology,web
2293,5102,"Cooper, Stanley and Bryant",Phased empowering success,1000.0,1000.0,successful,48,US,USD,2021-06-07 05:00:00,2021-11-30 06:00:00,True,True,technology,web
2978,5815,"Miller, Glenn and Adams",Distributed actuating project,4700.0,4700.0,successful,110,US,USD,2021-03-22 05:00:00,2021-06-09 05:00:00,False,False,food,food trucks
1443,4250,"Cole, Salazar and Moreno",Robust motivating orchestration,3200.0,3200.0,successful,172,US,USD,2020-02-01 06:00:00,2021-02-08 06:00:00,False,False,film & video,drama
342,4533,Jones-Ryan,Vision-oriented uniform instruction set,6700.0,6700.0,successful,307,US,USD,2021-03-27 05:00:00,2021-10-09 05:00:00,False,True,music,indie rock
1719,3329,"Hood, Perez and Meadows",Cross-group upward-trending hierarchy,100.0,100.0,failed,1,US,USD,2020-04-04 05:00:00,2021-03-11 06:00:00,True,False,music,rock
2004,3606,Bright and Sons,Object-based needs-based info-mediaries,6000.0,6000.0,successful,160,US,USD,2021-10-23 05:00:00,2021-11-20 06:00:00,False,False,music,electric music
784,4749,Brady Ltd,Open-source reciprocal standardization,4900.0,4900.0,failed,31,US,USD,2020-09-28 05:00:00,2021-03-31 05:00:00,False,True,games,video games
3061,2222,Collier LLC,Secured well-modulated projection,17100.0,17100.0,successful,1467,CA,CAD,2020-09-09 05:00:00,2021-09-05 05:00:00,False,True,music,indie rock
559,1939,"Campbell, Thomas and Obrien",Multi-channeled secondary middleware,171000.0,171000.0,successful,2662,CA,CAD,2021-07-15 05:00:00,2021-10-23 05:00:00,False,False,publishing,fiction
978,2456,Moses-Terry,Horizontal clear-thinking framework,23400.0,23400.0,successful,452,AU,AUD,2021-04-06 05:00:00,2021-07-20 05:00:00,False,False,theater,plays
1387,2794,Williams and Sons,Profound composite core,2400.0,2400.0,successful,158,US,USD,2021-06-29 05:00:00,2021-10-21 05:00:00,False,False,food,food trucks
499,2648,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300.0,5300.0,successful,225,CH,CHF,2021-08-30 05:00:00,2021-12-03 06:00:00,True,False,film & video,shorts
1439,2545,"Ayala, Crawford and Taylor",Realigned 5thgeneration knowledge user,4000.0,4000.0,failed,35,US,USD,2021-02-16 06:00:00,2022-01-17 06:00:00,True,False,food,food trucks
3130,3273,Martinez Ltd,Multi-layered upward-trending groupware,7300.0,7300.0,failed,63,US,USD,2020-10-31 05:00:00,2021-11-12 06:00:00,False,True,theater,plays
1526,6155,Lee PLC,Re-contextualized leadingedge firmware,2000.0,2000.0,successful,65,US,USD,2021-02-02 06:00:00,2021-09-17 05:00:00,False,True,technology,wearables
1229,6064,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800.0,8800.0,successful,163,US,USD,2020-12-26 06:00:00,2021-09-07 05:00:00,False,False,theater,plays
780,1729,Lewis and Sons,Profound disintermediate open system,3500.0,3500.0,successful,85,US,USD,2021-05-12 05:00:00,2021-08-12 05:00:00,False,False,theater,plays
936,4969,Davis-Johnson,Automated reciprocal protocol,1400.0,1400.0,successful,217,US,USD,2020-08-22 05:00:00,2021-08-03 05:00:00,False,True,film & video,television
2820,3402,Stevenson-Thompson,Automated static workforce,4200.0,4200.0,successful,150,US,USD,2021-01-25 06:00:00,2021-02-21 06:00:00,False,False,film & video,shorts
3118,2810,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000.0,81000.0,successful,3272,US,USD,2021-07-01 05:00:00,2021-10-21 05:00:00,False,False,theater,plays
750,2217,Jackson-Brown,Versatile 5thgeneration matrices,182800.0,182800.0,canceled,898,US,USD,2021-06-28 05:00:00,2021-12-17 06:00:00,False,False,photography,photography books
2948,5140,"Kane, Pruitt and Rivera",Cross-platform next generation service-desk,4800.0,4800.0,successful,300,US,USD,2021-11-23 06:00:00,2022-01-14 06:00:00,False,False,food,food trucks
1818,4497,"Wood, Buckley and Meza",Front-line web-enabled installation,7000.0,7000.0,successful,126,US,USD,2020-09-23 05:00:00,2021-04-29 05:00:00,False,False,theater,plays
1715,5100,Brown-Williams,Multi-channeled responsive product,161900.0,161900.0,failed,526,US,USD,2020-06-08 05:00:00,2021-04-07 05:00:00,False,False,film & video,drama
2667,3390,Hansen-Austin,Adaptive demand-driven encryption,7700.0,7700.0,failed,121,US,USD,2020-05-11 05:00:00,2021-03-18 05:00:00,False,False,theater,plays
2818,1926,Santana-George,Re-engineered client-driven knowledge user,71500.0,71500.0,successful,2320,US,USD,2021-03-16 05:00:00,2021-06-26 05:00:00,False,True,theater,plays
175,3264,Davis LLC,Compatible logistical paradigm,4700.0,4700.0,successful,81,AU,AUD,2021-08-22 05:00:00,2021-10-12 05:00:00,False,False,film & video,science fiction
2701,2573,"Vazquez, Ochoa and Clark",Intuitive value-added installation,42100.0,42100.0,successful,1887,US,USD,2020-07-17 05:00:00,2021-04-11 05:00:00,False,False,photography,photography books
338,3628,Chung-Nguyen,Managed discrete parallelism,40200.0,40200.0,successful,4358,US,USD,2020-03-21 05:00:00,2021-03-07 06:00:00,False,True,photography,photography books
1372,3826,Mueller-Harmon,Implemented tangible approach,7900.0,7900.0,failed,67,US,USD,2020-12-25 06:00:00,2021-12-16 06:00:00,False,False,music,rock
399,5983,"Dixon, Perez and Banks",Re-engineered encompassing definition,8300.0,8300.0,failed,57,CA,CAD,2021-12-29 06:00:00,2022-01-16 06:00:00,False,False,photography,photography books
2734,5678,Estrada Group,Multi-lateral uniform collaboration,163600.0,163600.0,failed,1229,US,USD,2020-11-08 06:00:00,2021-01-22 06:00:00,False,False,food,food trucks
2663,2093,Lutz Group,Enterprise-wide foreground paradigm,2700.0,2700.0,failed,12,IT,EUR,2020-09-07 05:00:00,2021-07-05 05:00:00,False,False,music,metal
2951,5333,Ortiz Inc,Stand-alone incremental parallelism,1000.0,1000.0,successful,53,US,USD,2021-02-27 06:00:00,2021-03-03 06:00:00,False,False,publishing,nonfiction
733,5139,"Craig, Ellis and Miller",Persevering 5thgeneration throughput,84500.0,84500.0,successful,2414,US,USD,2021-01-11 06:00:00,2021-06-17 05:00:00,False,False,music,electric music
374,3173,Charles Inc,Implemented object-oriented synergy,81300.0,81300.0,failed,452,US,USD,2020-12-24 06:00:00,2021-12-18 06:00:00,False,True,theater,plays
1949,3333,White-Rosario,Balanced demand-driven definition,800.0,800.0,successful,80,US,USD,2021-01-18 06:00:00,2021-09-25 05:00:00,False,False,theater,plays
48,2262,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400.0,3400.0,successful,193,US,USD,2020-06-26 05:00:00,2021-06-10 05:00:00,False,False,film & video,shorts
3020,1531,Strickland Group,Horizontal secondary interface,170800.0,170800.0,failed,1886,US,USD,2020-05-17 05:00:00,2021-04-25 05:00:00,False,True,theater,plays
749,4881,Lynch Ltd,Virtual analyzing collaboration,1800.0,1800.0,successful,52,US,USD,2020-06-12 05:00:00,2021-04-30 05:00:00,False,False,theater,plays
1336,3928,Sanders LLC,Multi-tiered explicit focus group,150600.0,150600.0,failed,1825,US,USD,2021-02-01 06:00:00,2022-01-16 06:00:00,False,False,music,indie rock
2390,1803,Cooper LLC,Multi-layered systematic knowledgebase,7800.0,7800.0,failed,31,US,USD,2021-03-13 06:00:00,2021-12-08 06:00:00,False,True,theater,plays
851,2321,Palmer Ltd,Reverse-engineered uniform knowledge user,5800.0,5800.0,successful,290,US,USD,2021-10-26 05:00:00,2021-11-09 06:00:00,False,False,theater,plays
2394,6234,Santos Group,Secured dynamic capacity,5600.0,5600.0,successful,122,US,USD,2020-12-13 06:00:00,2021-04-30 05:00:00,False,True,music,electric music
1062,1422,"Christian, Kim and Jimenez",Devolved foreground throughput,134400.0,134400.0,successful,1470,US,USD,2021-07-11 05:00:00,2021-09-17 05:00:00,False,False,music,indie rock
1024,2660,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000.0,3000.0,successful,165,CA,CAD,2020-12-13 06:00:00,2021-08-15 05:00:00,False,False,film & video,documentary
1261,5361,"Anderson, Parks and Estrada",Realigned discrete structure,6000.0,6000.0,successful,182,US,USD,2020-11-02 06:00:00,2021-09-04 05:00:00,False,False,publishing,translations
2029,3420,Collins-Martinez,Progressive grid-enabled website,8400.0,8400.0,successful,199,IT,EUR,2020-10-04 05:00:00,2021-07-20 05:00:00,False,True,film & video,documentary
267,4337,Barrett Inc,Organic cohesive neural-net,1700.0,1700.0,successful,56,GB,GBP,2020-12-05 06:00:00,2021-12-04 06:00:00,False,True,film & video,television
3140,2338,Adams-Rollins,Integrated demand-driven info-mediaries,159800.0,159800.0,failed,107,US,USD,2021-03-25 05:00:00,2021-10-04 05:00:00,False,False,theater,plays
2599,4140,Wright-Bryant,Reverse-engineered client-server extranet,19800.0,19800.0,successful,1460,AU,AUD,2020-06-20 05:00:00,2021-05-23 05:00:00,False,True,food,food trucks
1505,2373,Berry-Cannon,Organized discrete encoding,8800.0,8800.0,failed,27,US,USD,2020-11-10 06:00:00,2021-03-17 05:00:00,False,False,theater,plays
2736,1344,Davis-Gonzalez,Balanced regional flexibility,179100.0,179100.0,failed,1221,US,USD,2020-05-11 05:00:00,2021-06-01 05:00:00,False,False,film & video,documentary
2444,2141,Best-Young,Implemented multimedia time-frame,3100.0,3100.0,successful,123,CH,CHF,2020-08-19 05:00:00,2021-06-02 05:00:00,False,False,music,jazz
212,3415,"Powers, Smith and Deleon",Enhanced uniform service-desk,100.0,100.0,failed,1,US,USD,2020-09-23 05:00:00,2021-06-06 05:00:00,False,True,technology,web
1226,5696,Hogan Group,Versatile bottom-line definition,5600.0,5600.0,successful,159,US,USD,2021-05-01 05:00:00,2022-01-18 06:00:00,False,True,music,rock
2381,1798,"Wang, Silva and Byrd",Integrated bifurcated software,1400.0,1400.0,successful,110,US,USD,2021-01-11 06:00:00,2021-07-02 05:00:00,False,False,technology,web
2510,1657,Parker-Morris,Assimilated next generation instruction set,41000.0,41000.0,live,14,US,USD,2020-02-15 06:00:00,2021-02-23 06:00:00,False,True,publishing,nonfiction
182,3651,"Rodriguez, Johnson and Jackson",Digitized foreground array,6500.0,6500.0,failed,16,US,USD,2020-06-16 05:00:00,2021-05-25 05:00:00,False,False,publishing,radio & podcasts
1340,3574,Haynes PLC,Re-engineered clear-thinking project,7900.0,7900.0,successful,236,US,USD,2020-08-29 05:00:00,2021-10-06 05:00:00,False,False,theater,plays
663,6063,Hayes Group,Implemented even-keeled standardization,5500.0,5500.0,successful,191,US,USD,2020-10-11 05:00:00,2021-07-04 05:00:00,True,True,film & video,documentary
167,2404,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100.0,9100.0,failed,41,US,USD,2020-11-21 06:00:00,2021-11-18 06:00:00,False,False,theater,plays
3143,2705,Bryant-Pope,Networked intangible help-desk,38200.0,38200.0,successful,3934,US,USD,2021-02-04 06:00:00,2021-08-06 05:00:00,False,False,games,video games
1571,5059,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800.0,1800.0,successful,80,CA,CAD,2020-08-19 05:00:00,2021-04-27 05:00:00,False,True,theater,plays
1216,5466,King-Morris,Proactive incremental architecture,154500.0,154500.0,canceled,296,US,USD,2020-11-27 06:00:00,2021-06-29 05:00:00,False,False,theater,plays
237,5821,"Carter, Cole and Curtis",Cloned responsive standardization,5800.0,5800.0,successful,462,US,USD,2020-09-08 05:00:00,2021-04-12 05:00:00,True,False,technology,web
1524,5385,Sanchez-Parsons,Reduced bifurcated pricing structure,1800.0,1800.0,successful,179,US,USD,2020-08-26 05:00:00,2021-08-05 05:00:00,True,False,film & video,drama
218,3506,Rivera-Pearson,Re-engineered asymmetric challenge,70200.0,70200.0,failed,523,AU,AUD,2021-02-21 06:00:00,2021-03-13 06:00:00,False,False,film & video,drama
2508,5427,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400.0,6400.0,failed,141,GB,GBP,2021-02-26 06:00:00,2021-05-02 05:00:00,False,False,theater,plays
1873,6142,Riggs Group,Configurable upward-trending solution,125900.0,125900.0,successful,1866,GB,GBP,2021-01-30 06:00:00,2021-06-11 05:00:00,False,False,film & video,television
1378,2873,Clements Ltd,Persistent bandwidth-monitored framework,3700.0,3700.0,failed,52,US,USD,2020-07-07 05:00:00,2021-07-27 05:00:00,False,False,photography,photography books
2488,3916,Cooper Inc,Polarized discrete product,3600.0,3600.0,live,27,GB,GBP,2020-11-13 06:00:00,2021-03-21 05:00:00,False,True,film & video,shorts
2924,1687,Jones-Gonzalez,Seamless dynamic website,3800.0,3800.0,successful,156,CH,CHF,2020-06-16 05:00:00,2021-01-24 06:00:00,False,False,publishing,radio & podcasts
316,1542,Fox Ltd,Extended multimedia firmware,35600.0,35600.0,failed,225,AU,AUD,2020-11-18 06:00:00,2021-11-16 06:00:00,False,True,theater,plays
531,3087,"Green, Murphy and Webb",Versatile directional project,5300.0,5300.0,successful,255,US,USD,2020-09-03 05:00:00,2021-04-30 05:00:00,True,False,film & video,animation
435,3857,Stevenson PLC,Profound directional knowledge user,160400.0,160400.0,failed,38,US,USD,2021-02-19 06:00:00,2021-07-23 05:00:00,False,False,technology,web
1381,5921,Soto-Anthony,Ameliorated logistical capability,51400.0,51400.0,successful,2261,US,USD,2020-10-13 05:00:00,2021-02-22 06:00:00,False,True,music,world music
2606,3144,Wise and Sons,Sharable discrete definition,1700.0,1700.0,successful,40,US,USD,2020-07-15 05:00:00,2021-07-29 05:00:00,False,False,theater,plays
2402,2676,Butler-Barr,User-friendly next generation core,39400.0,39400.0,successful,2289,IT,EUR,2021-12-08 06:00:00,2022-01-01 06:00:00,False,False,theater,plays
761,3646,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000.0,3000.0,successful,65,US,USD,2020-12-17 06:00:00,2021-07-03 05:00:00,False,False,theater,plays
1447,1321,Brown-Oliver,Synchronized cohesive encoding,8700.0,8700.0,failed,15,US,USD,2021-11-23 06:00:00,2021-12-06 06:00:00,False,False,food,food trucks
1724,1399,Davis-Gardner,Synergistic dynamic utilization,7200.0,7200.0,failed,37,US,USD,2020-04-21 05:00:00,2021-04-24 05:00:00,False,False,theater,plays
1050,3169,Dawson Group,Triple-buffered bi-directional model,167400.0,167400.0,successful,3777,IT,EUR,2021-03-07 06:00:00,2021-03-22 05:00:00,False,False,technology,web
443,2058,Turner-Terrell,Polarized tertiary function,5500.0,5500.0,successful,184,GB,GBP,2020-10-14 05:00:00,2021-06-06 05:00:00,False,False,theater,plays
974,1300,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500.0,3500.0,successful,85,US,USD,2021-08-05 05:00:00,2022-01-02 06:00:00,False,True,theater,plays
534,2075,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900.0,7900.0,failed,112,US,USD,2021-06-03 05:00:00,2021-06-18 05:00:00,False,True,theater,plays
289,2984,"Mora, Miller and Harper",Stand-alone zero tolerance algorithm,2300.0,2300.0,successful,144,US,USD,2021-01-31 06:00:00,2021-06-07 05:00:00,False,False,music,rock
2046,4768,Espinoza Group,Implemented tangible support,73000.0,73000.0,successful,1902,US,USD,2021-01-29 06:00:00,2021-07-16 05:00:00,False,False,theater,plays
2614,3682,"Davis, Crawford and Lopez",Reactive radical framework,6200.0,6200.0,successful,105,US,USD,2020-12-26 06:00:00,2021-04-22 05:00:00,False,False,theater,plays
2652,5901,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100.0,6100.0,successful,132,US,USD,2021-02-11 06:00:00,2021-06-13 05:00:00,False,False,theater,plays
1303,3540,Brown Ltd,Enhanced composite contingency,103200.0,103200.0,failed,21,US,USD,2020-09-08 05:00:00,2021-01-11 06:00:00,True,False,theater,plays
2638,2225,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000.0,171000.0,canceled,976,US,USD,2021-11-08 06:00:00,2022-01-26 06:00:00,False,False,film & video,documentary
2865,1485,Allen Inc,Total dedicated benchmark,9200.0,9200.0,successful,96,US,USD,2020-07-20 05:00:00,2021-04-25 05:00:00,False,True,publishing,fiction
640,5343,"Williams, Johnson and Campbell",Streamlined human-resource Graphic Interface,7800.0,7800.0,failed,67,US,USD,2020-09-14 05:00:00,2021-04-07 05:00:00,False,True,games,video games
910,5594,Wiggins Ltd,Upgradable analyzing core,9900.0,9900.0,live,66,CA,CAD,2021-04-27 05:00:00,2021-11-24 06:00:00,False,False,technology,web
333,2482,Luna-Horne,Profound exuding pricing structure,43000.0,43000.0,failed,78,US,USD,2020-05-18 05:00:00,2021-05-17 05:00:00,True,False,theater,plays
1722,2706,Allen Inc,Horizontal optimizing model,9600.0,9600.0,failed,67,AU,AUD,2021-03-14 06:00:00,2021-06-20 05:00:00,False,False,theater,plays
1437,4861,"Peterson, Gonzalez and Spencer",Synchronized fault-tolerant algorithm,7500.0,7500.0,successful,114,US,USD,2020-09-16 05:00:00,2021-07-10 05:00:00,False,False,food,food trucks
806,2961,Walter Inc,Streamlined 5thgeneration intranet,10000.0,10000.0,failed,263,AU,AUD,2020-12-20 06:00:00,2021-01-31 06:00:00,False,False,photography,photography books
1563,3043,"Sanders, Farley and Huffman",Cross-group clear-thinking task-force,172000.0,172000.0,failed,1691,US,USD,2021-04-08 05:00:00,2021-12-18 06:00:00,True,False,photography,photography books
878,6103,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700.0,153700.0,failed,181,US,USD,2021-02-17 06:00:00,2021-06-05 05:00:00,False,False,theater,plays
2968,4708,Smith-Powell,Upgradable clear-thinking hardware,3600.0,3600.0,failed,13,US,USD,2021-09-09 05:00:00,2021-10-21 05:00:00,False,False,theater,plays
1876,4395,Smith-Hill,Integrated holistic paradigm,9400.0,9400.0,canceled,160,US,USD,2021-05-09 05:00:00,2021-06-18 05:00:00,True,True,film & video,documentary
2686,4912,Wright LLC,Seamless clear-thinking conglomeration,5900.0,5900.0,successful,203,US,USD,2021-02-22 06:00:00,2021-02-28 06:00:00,False,False,technology,web
513,2030,"Williams, Orozco and Gomez",Persistent content-based methodology,100.0,100.0,failed,1,US,USD,2021-04-22 05:00:00,2021-08-20 05:00:00,False,True,theater,plays
3165,5235,Peterson Ltd,Re-engineered 24hour matrix,14500.0,14500.0,successful,1559,US,USD,2020-04-26 05:00:00,2021-02-28 06:00:00,False,True,music,rock
1847,5001,Cummings-Hayes,Virtual multi-tasking core,145500.0,145500.0,canceled,2266,US,USD,2020-07-20 05:00:00,2021-07-24 05:00:00,False,False,film & video,documentary
1994,4093,Boyle Ltd,Streamlined fault-tolerant conglomeration,3300.0,3300.0,failed,21,US,USD,2021-03-07 06:00:00,2021-09-06 05:00:00,False,True,film & video,science fiction
201,2576,"Henderson, Parker and Diaz",Enterprise-wide client-driven policy,42600.0,42600.0,successful,1548,AU,AUD,2021-07-19 05:00:00,2021-12-03 06:00:00,False,False,technology,web
960,6122,Moss-Obrien,Function-based next generation emulation,700.0,700.0,successful,80,US,USD,2021-04-20 05:00:00,2021-05-15 05:00:00,False,False,theater,plays
1475,2813,Wood Inc,Re-engineered composite focus group,187600.0,187600.0,failed,830,US,USD,2020-08-17 05:00:00,2021-08-05 05:00:00,False,False,film & video,science fiction
3149,3737,"Riley, Cohen and Goodman",Profound mission-critical function,9800.0,9800.0,successful,131,US,USD,2020-08-17 05:00:00,2021-04-06 05:00:00,False,False,theater,plays
877,2803,"Green, Robinson and Ho",De-engineered zero-defect open system,1100.0,1100.0,successful,112,US,USD,2021-07-15 05:00:00,2021-10-04 05:00:00,False,False,film & video,animation
2122,5508,Black-Graham,Operative hybrid utilization,145000.0,145000.0,failed,130,US,USD,2021-09-17 05:00:00,2021-10-03 05:00:00,False,False,publishing,translations
923,3850,Robbins Group,Function-based interactive matrix,5500.0,5500.0,failed,55,US,USD,2021-02-04 06:00:00,2021-03-07 06:00:00,False,False,technology,web
1809,4220,"Mason, Case and May",Optimized content-based collaboration,5700.0,5700.0,successful,155,US,USD,2021-04-18 05:00:00,2021-11-16 06:00:00,False,False,publishing,translations
3209,4532,"Harris, Russell and Mitchell",User-centric cohesive policy,3600.0,3600.0,successful,266,US,USD,2021-01-21 06:00:00,2021-11-02 05:00:00,False,False,food,food trucks
1951,6013,Rodriguez-Robinson,Ergonomic methodical hub,5900.0,5900.0,failed,114,IT,EUR,2021-07-23 05:00:00,2021-11-25 06:00:00,False,True,photography,photography books
2566,3396,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700.0,3700.0,successful,155,US,USD,2020-04-25 05:00:00,2021-03-28 05:00:00,False,False,theater,plays
2925,4401,Nunez-King,Phased clear-thinking policy,2200.0,2200.0,successful,207,GB,GBP,2020-04-09 05:00:00,2021-03-05 06:00:00,False,False,music,rock
3087,2981,Davis and Sons,Seamless solution-oriented capacity,1700.0,1700.0,successful,245,US,USD,2020-10-08 05:00:00,2021-08-23 05:00:00,False,False,theater,plays
2040,4467,Howard-Douglas,Organized human-resource attitude,88400.0,88400.0,successful,1573,US,USD,2020-09-22 05:00:00,2021-04-06 05:00:00,False,False,music,world music
